publish_date,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,article_sentiment_class,average_market_sentiment_class
2024-12-11 19:30:47,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:37:00,0.2794999999999999,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:37:07,0.52505,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 19:41:32,0.3077,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:44:20,0.4182357142857142,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 19:45:44,0.2253,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:48:31,0.3189055555555555,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:48:49,-0.3205333333333333,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 20:00:32,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:04:04,0.2865999999999999,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:06:28,0.1056166666666666,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:11:36,0.23595,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:22:08,-0.6287,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 20:22:47,0.1254,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:25:00,0.5298499999999999,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 20:28:00,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:33:00,0.05,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:36:19,0.48845,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 20:38:53,-0.4079,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 20:40:25,0.025,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 20:44:03,-0.31845,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 20:52:43,0.8300000000000001,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 20:58:14,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:12:10,0.3605,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:32:58,-0.0666666666666666,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:35:28,0.6623749999999999,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 21:39:00,-0.073697619047619,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:40:06,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:43:00,-0.148,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 21:51:59,0.4476,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 21:52:40,0.45095,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 22:00:00,0.5008333333333334,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 22:00:30,0.422440909090909,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 22:18:11,0.3219222222222222,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 22:23:03,0.235040909090909,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 22:55:30,0.32985,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 23:03:00,0.025,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 23:14:00,0.2742333333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 23:24:17,0.00645,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 23:58:00,0.5162,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-12 00:00:00,0.1202,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 00:00:04,0.1478238095238095,0.2310894028481861,-0.0018045275794627,,,,,Neutral,Neutral
2024-12-12 00:08:40,0.20095,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 00:15:00,0.5677363636363636,0.2310894028481861,-0.0018045275794627,0.0,,,,Bullish,Neutral
2024-12-12 00:29:12,-0.025,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 00:33:42,0.4509499999999999,0.2310894028481861,-0.0018045275794627,,,,,Bullish,Neutral
2024-12-12 00:38:00,-0.1292,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 00:42:32,0.4236,0.2310894028481861,-0.0018045275794627,,,,,Bullish,Neutral
2024-12-12 01:00:44,0.17,0.2310894028481861,-0.0018045275794627,,,,,Neutral,Neutral
2024-12-12 01:14:30,-0.2409,0.2310894028481861,-0.0018045275794627,0.0,,,,Bearish,Neutral
2024-12-12 01:26:26,0.2409,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 01:52:24,-0.0249999999999999,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 01:58:00,0.432210606060606,0.2310894028481861,-0.0018045275794627,0.0,,,,Bullish,Neutral
2024-12-12 02:00:00,0.4150576923076923,0.2310894028481861,-0.0018045275794627,200.0,,,,Bullish,Neutral
2024-12-12 02:02:39,0.29295,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
2024-12-12 02:07:45,0.5862818181818182,0.2310894028481861,-0.0018045275794627,0.0,,,,Bullish,Neutral
2024-12-12 02:12:17,0.6508499999999999,0.2310894028481861,-0.0018045275794627,0.0,,,,Bullish,Neutral
2024-12-12 02:16:36,0.4186765432098765,0.2310894028481861,-0.0018045275794627,0.0,,,,Bullish,Neutral
2024-12-12 02:30:00,0.2880712121212121,0.2310894028481861,-0.0018045275794627,0.0,,,,Neutral,Neutral
